x,y,theta
2.43846,0.67362,-0.944107
2.43858,0.67423,-0.953107
2.43676,0.674414,-0.960607
2.43669,0.675182,-0.968107
2.43608,0.67524,-0.977107
2.43557,0.676119,-0.984607
2.43629,0.677193,-0.992107
2.43478,0.677725,-1.00111
2.43383,0.678886,-1.00861
2.43344,0.678768,-1.01761
2.43487,0.67764,-1.02511
2.43539,0.678936,-1.03261
2.43734,0.679195,-1.04161
2.43732,0.679379,-1.04911
2.43643,0.68015,-1.05661
2.43656,0.67844,-1.06561
2.43647,0.67929,-1.07311
2.43604,0.679279,-1.08211
2.43574,0.678895,-1.08961
2.43294,0.679102,-1.09711
2.43371,0.678693,-1.10611
2.43308,0.677366,-1.11361
2.43211,0.676865,-1.12261
2.43148,0.677873,-1.13011
2.4318,0.676618,-1.13761
2.43207,0.675795,-1.14661
2.43203,0.676535,-1.15411
2.43126,0.675565,-1.16161
2.43073,0.674173,-1.17061
2.42901,0.675482,-1.17811
2.42878,0.675076,-1.18711
2.4268,0.675287,-1.19461
2.42591,0.675824,-1.20211
2.42728,0.674817,-1.21111
2.42757,0.675619,-1.21861
2.42804,0.674882,-1.22611
2.4281,0.675602,-1.23511
2.42866,0.675902,-1.24261
2.42702,0.678511,-1.25161
2.4282,0.678944,-1.25911
2.42827,0.678606,-1.26661
2.43018,0.676315,-1.27561
2.43054,0.67715,-1.28311
2.43115,0.678255,-1.29061
2.42821,0.67795,-1.29961
2.42794,0.677448,-1.30711
2.42825,0.676926,-1.31611
2.4282,0.677917,-1.32361
2.42813,0.679021,-1.33111
2.42741,0.679396,-1.34011
2.42842,0.677985,-1.34761
2.42761,0.67895,-1.35511
2.42835,0.678675,-1.36411
2.42751,0.678496,-1.37161
2.42787,0.677068,-1.38061
2.42667,0.678294,-1.38811
2.42777,0.677053,-1.39561
2.42803,0.675708,-1.40461
2.42737,0.67701,-1.41211
2.42763,0.677569,-1.41961
2.4276,0.678353,-1.42861
2.42938,0.678616,-1.43611
2.43037,0.679656,-1.44511
2.43233,0.680734,-1.45261
2.43127,0.680155,-1.46011
2.42931,0.678763,-1.46911
2.43091,0.680209,-1.47661
2.43223,0.679998,-1.48411
2.429,0.680502,-1.49311
2.42921,0.67976,-1.50061
2.42929,0.679802,-1.50961
2.42799,0.681226,-1.51711
2.42885,0.682722,-1.52461
2.42775,0.683389,-1.53361
2.42729,0.683124,-1.54111
2.42766,0.681961,-1.54861
2.43017,0.681371,-1.55761
2.43,0.680845,-1.56372
2.4295,0.68052,-1.56875
2.42825,0.679577,-1.5712
2.42868,0.676817,-1.57233
2.42648,0.674299,-1.57234
2.42645,0.673043,-1.57234
2.42788,0.670236,-1.57234
2.42956,0.669033,-1.57234
2.43069,0.667529,-1.57234
2.42993,0.666706,-1.57234
2.43077,0.664663,-1.57234
2.42996,0.66183,-1.57234
2.42999,0.66226,-1.57234
2.43042,0.659561,-1.57234
2.43031,0.65587,-1.57234
2.42923,0.653504,-1.57234
2.42972,0.64819,-1.57234
2.4288,0.644427,-1.57234
2.42836,0.641366,-1.57234
2.42927,0.637578,-1.57234
2.42894,0.631975,-1.57234
2.4278,0.628313,-1.57234
2.42878,0.623696,-1.57234
2.43139,0.618293,-1.57234
2.43133,0.613039,-1.57234
2.42887,0.608972,-1.57234
2.4279,0.605213,-1.57234
2.43095,0.60121,-1.57234
2.4324,0.596401,-1.57234
2.43122,0.591986,-1.57234
2.43161,0.58633,-1.57234
2.43143,0.582204,-1.57234
2.43017,0.577626,-1.57234
2.4289,0.570586,-1.57234
2.42728,0.564764,-1.57234
2.42689,0.560862,-1.57234
2.42623,0.557082,-1.57234
2.42786,0.550809,-1.57234
2.4249,0.545421,-1.57234
2.42475,0.541435,-1.57234
2.42344,0.536642,-1.57234
2.42471,0.531548,-1.57234
2.42425,0.529101,-1.57234
2.42412,0.524864,-1.57234
2.42402,0.518889,-1.57234
2.42218,0.514869,-1.57234
2.42212,0.508287,-1.57234
2.42265,0.503944,-1.57234
2.423,0.499414,-1.57234
2.42361,0.492789,-1.57234
2.42407,0.489546,-1.57234
2.42418,0.48551,-1.57234
2.42417,0.479246,-1.57234
2.42592,0.474578,-1.57234
2.42675,0.470043,-1.57234
2.42658,0.465247,-1.57234
2.42713,0.462108,-1.57234
2.42775,0.456869,-1.57234
2.42739,0.450687,-1.57234
2.42903,0.446996,-1.57234
2.4312,0.441492,-1.57234
2.43057,0.437802,-1.57234
2.43248,0.430979,-1.57234
2.43121,0.424537,-1.57234
2.42988,0.418849,-1.57234
2.42977,0.411899,-1.57234
2.43077,0.409313,-1.57234
2.43108,0.406427,-1.57234
2.43227,0.400101,-1.57234
2.4315,0.39439,-1.57234
2.4312,0.388105,-1.57234
2.43122,0.381999,-1.57234
2.42834,0.377881,-1.57234
2.42833,0.370279,-1.57234
2.42728,0.364489,-1.57234
2.42824,0.359293,-1.57234
2.42806,0.352134,-1.57234
2.42861,0.348583,-1.57234
2.42791,0.343943,-1.57234
2.42791,0.338019,-1.57234
2.42974,0.335684,-1.57234
2.43074,0.331083,-1.57234
2.43049,0.326576,-1.57234
2.43096,0.322442,-1.57234
2.42995,0.317972,-1.57234
2.42893,0.311845,-1.57234
2.42833,0.305385,-1.57234
2.42753,0.300615,-1.57234
2.42746,0.295311,-1.57234
2.42732,0.288079,-1.57234
2.42856,0.28379,-1.57234
2.42946,0.280204,-1.57234
2.42956,0.274392,-1.57234
2.43126,0.268476,-1.57234
2.43107,0.262547,-1.57234
2.43156,0.25586,-1.57234
2.43285,0.251008,-1.57234
2.43221,0.246038,-1.57234
2.43182,0.24167,-1.57234
2.43154,0.237604,-1.57234
2.43156,0.233398,-1.57234
2.43058,0.228461,-1.57234
2.43016,0.222222,-1.57234
2.43037,0.218204,-1.57234
2.42945,0.213529,-1.57234
2.42979,0.207685,-1.57234
2.43044,0.202911,-1.57234
2.42887,0.198032,-1.57234
2.42935,0.19384,-1.57234
2.42973,0.188011,-1.57234
2.42872,0.18315,-1.57234
2.42766,0.178841,-1.57234
2.42652,0.172801,-1.57234
2.42602,0.168791,-1.57234
2.42468,0.162296,-1.57234
2.42313,0.157705,-1.57234
2.42306,0.153219,-1.57234
2.42247,0.150525,-1.57234
2.42213,0.145302,-1.57234
2.42324,0.140055,-1.57234
2.42371,0.134546,-1.57234
2.4243,0.128078,-1.57234
2.42443,0.124872,-1.57234
2.42432,0.120474,-1.57234
2.42371,0.113457,-1.57234
2.42355,0.1097,-1.57234
2.42227,0.103428,-1.57234
2.42299,0.0996178,-1.57234
2.4231,0.0934477,-1.57234
2.42193,0.0879296,-1.57234
2.42281,0.0828866,-1.57234
2.42319,0.0769309,-1.57234
2.42379,0.0716494,-1.57234
2.42414,0.0651238,-1.57234
2.42475,0.0584682,-1.57234
2.42407,0.0535084,-1.57234
2.42545,0.0497332,-1.57234
2.42549,0.0439669,-1.57234
2.42368,0.0398909,-1.57234
2.42406,0.035311,-1.57234
2.42368,0.0314017,-1.57234
2.42467,0.0271171,-1.57234
2.42642,0.0214413,-1.57234
2.42612,0.0178061,-1.57234
2.42668,0.0144077,-1.57234
2.42556,0.00865449,-1.57234
2.42593,0.00411714,-1.57234
2.42512,-9.51317e-05,-1.57234
2.4241,-0.00290273,-1.57234
2.42484,-0.00617804,-1.57234
2.42451,-0.0100414,-1.57234
2.42582,-0.0144846,-1.57234
2.42726,-0.0212943,-1.57234
2.42747,-0.0277091,-1.57234
2.42735,-0.0325986,-1.57234
2.42887,-0.0366059,-1.57234
2.42976,-0.042152,-1.57234
2.43049,-0.0484802,-1.57234
2.42981,-0.0540803,-1.57234
2.43054,-0.0597601,-1.57234
2.43027,-0.0638864,-1.57234
2.4315,-0.07074,-1.57234
2.43085,-0.0745104,-1.57234
2.43163,-0.0798535,-1.57234
2.4303,-0.0834658,-1.57234
2.42996,-0.0891702,-1.57234
2.42851,-0.0954742,-1.57234
2.4293,-0.0994621,-1.57234
2.43089,-0.102143,-1.57234
2.43163,-0.106939,-1.57234
2.43095,-0.112324,-1.57234
2.43168,-0.117336,-1.57234
2.43032,-0.120757,-1.57234
2.43015,-0.123864,-1.57234
2.43098,-0.128194,-1.57234
2.43184,-0.133722,-1.57234
2.43277,-0.138094,-1.57234
2.4329,-0.142592,-1.57234
2.43331,-0.147527,-1.57234
2.43179,-0.151765,-1.57234
2.43117,-0.154997,-1.57234
2.43076,-0.15756,-1.57234
2.43076,-0.162458,-1.57234
2.43221,-0.168744,-1.57234
2.43227,-0.172719,-1.57234
2.43202,-0.179492,-1.57234
2.43157,-0.183875,-1.57234
2.43205,-0.18899,-1.57234
2.43243,-0.193543,-1.57234
2.43104,-0.199653,-1.57234
2.431,-0.2065,-1.57234
2.43085,-0.210883,-1.57234
2.43201,-0.216128,-1.57234
2.43157,-0.221779,-1.57234
2.43048,-0.225199,-1.57234
2.43199,-0.229063,-1.57234
2.43097,-0.235626,-1.57234
2.4301,-0.241097,-1.57234
2.43045,-0.247376,-1.57234
2.43086,-0.251574,-1.57234
2.43271,-0.254966,-1.57234
2.43224,-0.260378,-1.57234
2.43462,-0.264912,-1.57234
2.43554,-0.270469,-1.57234
2.43543,-0.275883,-1.57234
2.43605,-0.282375,-1.57234
2.43463,-0.288105,-1.57234
2.43478,-0.292779,-1.57234
2.43446,-0.299186,-1.57234
2.43437,-0.304516,-1.57234
2.4331,-0.309025,-1.57234
2.43304,-0.314202,-1.57234
2.43424,-0.319851,-1.57234
2.43308,-0.324002,-1.57234
2.43331,-0.331038,-1.57234
2.43371,-0.335016,-1.57234
2.43384,-0.338408,-1.57234
2.43542,-0.34304,-1.57234
2.43536,-0.348466,-1.57234
2.43537,-0.353556,-1.57234
2.43721,-0.359091,-1.57234
2.43764,-0.363363,-1.57234
2.43899,-0.369952,-1.57234
2.43876,-0.373739,-1.57234
2.43872,-0.380842,-1.57234
2.44009,-0.384683,-1.57234
2.43843,-0.38929,-1.57234
2.43809,-0.394445,-1.57234
2.43786,-0.398878,-1.57234
2.43718,-0.403084,-1.57234
2.43922,-0.410832,-1.57234
2.43978,-0.415298,-1.57234
2.43984,-0.422479,-1.57234
2.44295,-0.426072,-1.57234
2.44345,-0.430733,-1.57234
2.44166,-0.436221,-1.57234
2.44193,-0.440552,-1.57234
2.44102,-0.44498,-1.57234
2.44157,-0.451607,-1.57234
2.44149,-0.455703,-1.57234
2.44148,-0.462169,-1.57234
2.44031,-0.467582,-1.57234
2.44131,-0.473571,-1.57234
2.44217,-0.477836,-1.57234
2.44283,-0.48447,-1.57234
2.44263,-0.489908,-1.57234
2.44199,-0.495939,-1.57234
2.44117,-0.504407,-1.57234
2.44058,-0.510992,-1.57234
2.44101,-0.51611,-1.57234
2.43865,-0.521215,-1.57234
2.43752,-0.52616,-1.57234
2.43552,-0.530139,-1.57234
2.43721,-0.534812,-1.57234
2.43789,-0.540802,-1.57234
2.43557,-0.546814,-1.57234
2.43477,-0.551559,-1.57234
2.4357,-0.557329,-1.57234
2.43523,-0.563562,-1.57234
2.43443,-0.569136,-1.57234
2.43423,-0.573143,-1.57234
2.43419,-0.578053,-1.57234
2.43402,-0.583611,-1.57234
2.43446,-0.587583,-1.57234
2.4359,-0.591898,-1.57234
2.43487,-0.59622,-1.57234
2.43425,-0.602426,-1.57234
2.43386,-0.609265,-1.57234
2.43513,-0.612995,-1.57234
2.43606,-0.61842,-1.57234
2.43547,-0.622655,-1.57234
2.43388,-0.625859,-1.57234
2.43496,-0.629469,-1.57234
2.43701,-0.633716,-1.57234
2.43707,-0.637708,-1.57234
2.43611,-0.642404,-1.57234
2.43652,-0.646004,-1.57234
2.43568,-0.651184,-1.57234
2.43602,-0.657192,-1.57234
2.4362,-0.661644,-1.57234
2.43681,-0.666457,-1.57234
2.43665,-0.671172,-1.57234
2.43518,-0.676278,-1.57234
2.43453,-0.681475,-1.57234
2.4347,-0.686204,-1.57234
2.43535,-0.690192,-1.57234
2.43473,-0.695424,-1.57234
2.43448,-0.699611,-1.57234
2.43322,-0.704652,-1.57234
2.43419,-0.710118,-1.57234
2.43299,-0.714908,-1.57234
2.43329,-0.72129,-1.57234
2.4334,-0.724822,-1.57234
2.43437,-0.730413,-1.57234
2.43397,-0.734976,-1.57234
2.43501,-0.737506,-1.57234
2.43534,-0.744748,-1.57234
2.43495,-0.747805,-1.57234
2.43471,-0.751944,-1.57234
2.43463,-0.758049,-1.57234
2.43583,-0.76096,-1.57234
2.43529,-0.765111,-1.57234
2.43514,-0.769926,-1.57234
2.43488,-0.77639,-1.57234
2.43586,-0.780733,-1.57234
2.43596,-0.785073,-1.57234
2.43598,-0.789374,-1.57234
2.43572,-0.794558,-1.57234
2.43619,-0.799961,-1.57234
2.43573,-0.803147,-1.57234
2.43618,-0.808367,-1.57234
2.43519,-0.81214,-1.57234
2.43505,-0.819195,-1.57234
2.43545,-0.823521,-1.57234
2.43543,-0.828312,-1.57234
2.43589,-0.83506,-1.57234
2.43504,-0.839705,-1.57234
2.43667,-0.845466,-1.57234
2.43837,-0.848085,-1.57234
2.43662,-0.852994,-1.57234
2.43784,-0.858843,-1.57234
2.43907,-0.863124,-1.57234
2.43916,-0.868437,-1.57234
2.43954,-0.872302,-1.57234
2.43998,-0.876795,-1.57234
2.44085,-0.882599,-1.57234
2.44162,-0.887568,-1.57234
2.44183,-0.89363,-1.57234
2.44174,-0.897666,-1.57234
2.44308,-0.903321,-1.57234
2.44389,-0.907878,-1.57234
2.4442,-0.913423,-1.57234
2.44469,-0.917118,-1.57234
2.44464,-0.922262,-1.57234
2.4432,-0.927236,-1.57234
2.44194,-0.931091,-1.57234
2.44176,-0.937293,-1.57234
2.44176,-0.939932,-1.57234
2.44285,-0.944132,-1.57234
2.44363,-0.949701,-1.57234
2.44331,-0.954544,-1.57234
2.44404,-0.957235,-1.57234
2.44223,-0.962129,-1.57234
2.44291,-0.966276,-1.57234
2.44239,-0.971594,-1.57234
2.44222,-0.976824,-1.57234
2.4439,-0.979934,-1.57234
2.44345,-0.983682,-1.57234
2.44393,-0.988228,-1.57234
2.44361,-0.993728,-1.57234
2.44432,-0.99789,-1.57234
2.44417,-1.00169,-1.57234
2.44464,-1.00858,-1.57234
2.44439,-1.01429,-1.57234
2.44562,-1.01719,-1.57234
2.4473,-1.02371,-1.57234
2.44873,-1.02851,-1.57234
2.44845,-1.03462,-1.57234
2.44853,-1.03834,-1.57234
2.44842,-1.0437,-1.57234
2.44731,-1.04633,-1.57234
2.44558,-1.05095,-1.57234
2.44748,-1.05631,-1.57234
2.44683,-1.06245,-1.57234
2.44806,-1.06644,-1.57234
2.44844,-1.07321,-1.57234
2.4489,-1.07645,-1.57234
2.44768,-1.08168,-1.57234
2.44656,-1.08618,-1.57234
2.44626,-1.09199,-1.57234
2.44558,-1.09765,-1.57234
2.44641,-1.10253,-1.57234
2.44688,-1.10604,-1.57234
2.4471,-1.1108,-1.57234
2.44908,-1.11461,-1.57234
2.44866,-1.11879,-1.57234
2.4494,-1.12326,-1.57234
2.45007,-1.12695,-1.57234
2.45157,-1.13255,-1.57234
2.4497,-1.13884,-1.57234
2.44953,-1.14241,-1.57234
2.44947,-1.14831,-1.57234
2.44835,-1.15229,-1.57234
2.44876,-1.15748,-1.57234
2.4492,-1.16347,-1.57234
2.44854,-1.16834,-1.57234
2.44861,-1.17369,-1.57234
2.44648,-1.1787,-1.57234
2.44671,-1.18335,-1.57234
2.44708,-1.18854,-1.57234
2.44818,-1.1939,-1.57234
2.44967,-1.19705,-1.57234
2.44841,-1.20293,-1.57234
2.44848,-1.20769,-1.57234
2.44878,-1.21047,-1.57234
2.44748,-1.21643,-1.57234
2.4486,-1.22177,-1.57234
2.44793,-1.22795,-1.57234
2.44825,-1.23303,-1.57234
2.44875,-1.23756,-1.57234
2.449,-1.24423,-1.57234
2.44835,-1.25155,-1.57234
2.44627,-1.25543,-1.57234
2.44739,-1.26331,-1.57234
2.44867,-1.26771,-1.57234
2.44891,-1.27367,-1.57234
2.44989,-1.27662,-1.57234
2.44886,-1.28187,-1.57234
2.44859,-1.28753,-1.57234
2.44875,-1.29184,-1.57234
2.44736,-1.29829,-1.57234
2.44806,-1.30255,-1.57234
2.44727,-1.30674,-1.57234
2.44776,-1.31204,-1.57234
2.44854,-1.31677,-1.57234
2.45076,-1.32104,-1.57234
2.45204,-1.32598,-1.57234
2.45249,-1.33071,-1.57234
2.45215,-1.33627,-1.57234
2.45143,-1.34158,-1.57234
2.45285,-1.34594,-1.57234
2.45183,-1.35236,-1.57234
2.45229,-1.35556,-1.57234
2.45174,-1.35966,-1.57234
2.45114,-1.36838,-1.57234
2.45277,-1.37218,-1.57234
2.45339,-1.37684,-1.57234
2.45394,-1.38177,-1.57234
2.45407,-1.38764,-1.57234
2.45423,-1.39448,-1.57234
2.45441,-1.40065,-1.57234
2.45371,-1.40347,-1.57234
2.45318,-1.40854,-1.57234
2.45302,-1.41193,-1.57234
2.45151,-1.41844,-1.57234
2.45162,-1.42228,-1.57234
2.45034,-1.42655,-1.57234
2.44957,-1.43341,-1.57234
2.44836,-1.43837,-1.57234
2.44943,-1.44276,-1.57234
2.44963,-1.44915,-1.57234
2.44939,-1.45293,-1.57234
2.45083,-1.45857,-1.57234
2.45044,-1.46259,-1.57234
2.44961,-1.46717,-1.57234
2.44901,-1.47176,-1.57234
2.44791,-1.47768,-1.57234
2.44684,-1.48132,-1.57234
2.44547,-1.48676,-1.57234
2.44509,-1.49256,-1.57234
2.44566,-1.49728,-1.57234
2.44535,-1.50221,-1.57234
2.44565,-1.50855,-1.57234
2.44474,-1.51296,-1.57234
2.44525,-1.51855,-1.57234
2.44528,-1.52404,-1.57234
2.44405,-1.53048,-1.57234
2.44328,-1.53432,-1.57234
2.44245,-1.54317,-1.57234
2.44102,-1.54701,-1.57234
2.44218,-1.55142,-1.57234
2.44299,-1.55888,-1.57234
2.4422,-1.56331,-1.57234
2.44125,-1.56651,-1.57234
2.44036,-1.57063,-1.57234
2.44017,-1.57451,-1.57234
2.44048,-1.58134,-1.57234
2.43928,-1.58518,-1.57234
2.43757,-1.59264,-1.57234
2.43746,-1.59939,-1.57234
2.43664,-1.60471,-1.57234
2.43629,-1.60993,-1.57234
2.43573,-1.61487,-1.57234
2.43572,-1.61824,-1.57234
2.4371,-1.62486,-1.57234
2.43557,-1.63037,-1.57234
2.43554,-1.63335,-1.57234
2.43399,-1.6395,-1.57234
2.4349,-1.64291,-1.57241
2.43474,-1.64729,-1.5738
2.43537,-1.65387,-1.57641
2.43605,-1.6579,-1.57857
2.43596,-1.66227,-1.58264
2.43528,-1.66652,-1.58793
2.43516,-1.6697,-1.59492
2.43659,-1.67286,-1.60392
2.43791,-1.67825,-1.61142
2.43705,-1.68298,-1.61892
2.43635,-1.68555,-1.62792
2.43533,-1.68806,-1.63542
2.43523,-1.69201,-1.64442
2.43371,-1.69332,-1.65192
2.43464,-1.69532,-1.65942
2.43406,-1.69817,-1.66842
2.43409,-1.69957,-1.67592
2.43234,-1.70316,-1.68342
2.43118,-1.70435,-1.69242
2.43236,-1.70576,-1.69992
2.4303,-1.70768,-1.71042
2.42986,-1.70818,-1.71642
2.43043,-1.70978,-1.72392
2.43015,-1.71156,-1.73292
2.43066,-1.71243,-1.74192
2.42871,-1.71345,-1.74942
2.43008,-1.71413,-1.75692
2.42918,-1.71235,-1.76442
2.42866,-1.71084,-1.77342
2.42828,-1.70901,-1.78092
2.42759,-1.70848,-1.78842
2.4281,-1.70801,-1.79742
2.42838,-1.70786,-1.80492
2.42894,-1.70861,-1.81392
2.43011,-1.7083,-1.82142
2.43058,-1.70887,-1.82892
2.43118,-1.7104,-1.83792
2.43126,-1.7092,-1.84542
2.43107,-1.70903,-1.85292
2.43035,-1.70947,-1.86192
2.42882,-1.70863,-1.86942
2.42881,-1.70939,-1.87842
2.42996,-1.7091,-1.88592
2.43068,-1.70856,-1.89342
2.43069,-1.70858,-1.90242
2.43076,-1.71019,-1.90992
2.42935,-1.70935,-1.91742
2.43053,-1.70831,-1.92642
2.42937,-1.7094,-1.93392
2.43063,-1.7091,-1.94292
2.43135,-1.71035,-1.95042
2.43202,-1.7108,-1.95792
2.43066,-1.71227,-1.96692
2.42999,-1.71167,-1.97442
2.42818,-1.71252,-1.98192
2.42809,-1.71106,-1.99092
2.42778,-1.71179,-1.99842
2.42807,-1.71158,-2.00742
2.42856,-1.7126,-2.01492
2.4273,-1.71193,-2.02242
2.42456,-1.71192,-2.03142
2.4254,-1.71321,-2.03892
2.42565,-1.71269,-2.04642
2.4257,-1.71231,-2.05542
2.42663,-1.71057,-2.06292
2.42622,-1.71094,-2.07192
2.42688,-1.71155,-2.07942
2.42533,-1.71151,-2.08692
2.42636,-1.71199,-2.09592
2.42665,-1.71125,-2.10342
2.42516,-1.71004,-2.11092
2.42591,-1.71016,-2.11992
2.42479,-1.7084,-2.12742
2.4249,-1.70894,-2.13642
2.42399,-1.70799,-2.14392
2.42511,-1.70916,-2.15142
2.4256,-1.70905,-2.16042
2.42639,-1.70942,-2.16792
2.42603,-1.70953,-2.17542
2.42549,-1.70948,-2.18442
2.42349,-1.70755,-2.19192
2.42239,-1.70877,-2.20092
2.42042,-1.70777,-2.20842
2.42143,-1.70831,-2.21592
2.42154,-1.70816,-2.22492
2.4214,-1.7057,-2.23242
2.41933,-1.70605,-2.23992
2.42071,-1.70484,-2.24892
2.42012,-1.70558,-2.25642
2.42004,-1.70547,-2.26542
2.42032,-1.70693,-2.27292
2.42141,-1.70727,-2.28042
2.42087,-1.70883,-2.28942
2.42056,-1.70906,-2.29692
2.42148,-1.70998,-2.30442
2.42063,-1.71041,-2.31342
2.4216,-1.71211,-2.32092
2.42203,-1.71318,-2.32992
2.42174,-1.71243,-2.33742
2.42112,-1.71153,-2.34492
2.42199,-1.71029,-2.35392
2.42149,-1.71086,-2.36142
2.42112,-1.70978,-2.36892
2.42024,-1.70994,-2.37792
2.41869,-1.70834,-2.38542
2.41779,-1.7083,-2.39442
2.41837,-1.70844,-2.40192
2.41828,-1.70873,-2.40942
2.41884,-1.70859,-2.41842
2.41958,-1.70917,-2.42592
2.4205,-1.70733,-2.43342
2.41998,-1.70515,-2.44242
2.41958,-1.70467,-2.44992
2.4187,-1.7035,-2.45892
2.41858,-1.70339,-2.46642
2.41901,-1.70456,-2.47392
2.41736,-1.70389,-2.48292
2.41738,-1.70448,-2.49042
2.41783,-1.70373,-2.49942
2.41612,-1.70485,-2.50692
2.41512,-1.70492,-2.51442
2.41616,-1.70455,-2.52342
2.41802,-1.70613,-2.53092
2.41784,-1.70519,-2.53992
2.41774,-1.70521,-2.54742
2.41705,-1.70628,-2.55492
2.41501,-1.70737,-2.56392
2.41435,-1.70902,-2.57142
2.41381,-1.70887,-2.57892
2.41583,-1.70965,-2.58942
2.41626,-1.7085,-2.59542
2.41521,-1.70742,-2.60292
2.41626,-1.70731,-2.61192
2.41764,-1.70638,-2.61942
2.41621,-1.70684,-2.62842
2.41548,-1.70658,-2.63592
2.41551,-1.70669,-2.64342
2.4157,-1.70631,-2.65242
2.41651,-1.7046,-2.65992
2.41549,-1.70479,-2.66742
2.41466,-1.70641,-2.67642
2.4143,-1.70655,-2.68392
2.41451,-1.70539,-2.69292
2.41392,-1.70245,-2.70042
2.41141,-1.70257,-2.70792
2.41127,-1.70265,-2.71692
2.41027,-1.7043,-2.72442
2.41036,-1.7032,-2.73192
2.41073,-1.70294,-2.74092
2.40979,-1.70222,-2.74842
2.41046,-1.70243,-2.75742
2.41134,-1.7013,-2.76492
2.41115,-1.69991,-2.77242
2.41088,-1.69792,-2.78142
2.40915,-1.69799,-2.78892
2.40957,-1.69836,-2.79642
2.4096,-1.69837,-2.80542
2.41039,-1.70099,-2.81292
2.40973,-1.69935,-2.82192
2.41008,-1.69882,-2.82942
2.4094,-1.69936,-2.83692
2.40905,-1.69858,-2.84592
2.41011,-1.69831,-2.85342
2.40976,-1.69914,-2.86092
2.41015,-1.69807,-2.86992
2.41098,-1.69604,-2.87742
2.4102,-1.69701,-2.88642
2.41186,-1.69809,-2.89392
2.41294,-1.69981,-2.90142
2.41295,-1.69992,-2.91042
2.41468,-1.69923,-2.91792
2.41361,-1.69901,-2.92542
2.41298,-1.69971,-2.93442
2.41365,-1.69955,-2.94192
2.41481,-1.69914,-2.95092
2.41388,-1.69939,-2.95842
2.41348,-1.69893,-2.96592
2.41479,-1.70002,-2.97492
2.41422,-1.69929,-2.98242
2.41323,-1.69822,-2.98992
2.41248,-1.69852,-2.99892
2.41397,-1.69951,-3.00642
2.41505,-1.69847,-3.01542
2.41552,-1.69878,-3.02292
2.41437,-1.69808,-3.03042
2.41564,-1.6976,-3.04092
2.41479,-1.6982,-3.04692
2.41589,-1.69702,-3.05442
2.41505,-1.69737,-3.06342
2.41518,-1.69652,-3.07092
2.4149,-1.69653,-3.07992
2.41535,-1.69819,-3.08742
2.41561,-1.69923,-3.09492
2.41582,-1.70077,-3.10392
2.41603,-1.70085,-3.11142
2.4151,-1.70071,-3.11892
2.41485,-1.70272,-3.12792
2.41512,-1.70284,-3.13542
2.41479,-1.70391,3.13876
2.41556,-1.70599,3.13196
2.41728,-1.7055,3.12689
2.41644,-1.70435,3.1231
2.41585,-1.70425,3.1205
2.41506,-1.70451,3.11877
2.41476,-1.70216,3.11617
2.41266,-1.70186,3.114
2.41124,-1.7016,3.11139
2.40863,-1.70026,3.10923
2.40841,-1.69917,3.10727
2.40531,-1.69943,3.10678
2.40313,-1.69688,3.10678
2.39951,-1.69607,3.10678
2.39506,-1.69615,3.10678
2.39318,-1.69701,3.10678
2.38961,-1.69744,3.10678
2.38607,-1.69679,3.10678
2.38164,-1.6965,3.10678
2.3753,-1.69594,3.10678
2.37163,-1.69651,3.10678
2.36571,-1.69796,3.10678
2.36183,-1.69708,3.10678
2.35802,-1.69658,3.10678
2.35211,-1.69591,3.10678
2.34624,-1.697,3.10678
2.34303,-1.69685,3.10678
2.33714,-1.69581,3.10678
2.33172,-1.69818,3.10678
2.32582,-1.69781,3.10678
2.32003,-1.69898,3.10678
2.31599,-1.69947,3.10678
2.31215,-1.69906,3.10678
2.30832,-1.69767,3.10678
2.30408,-1.6974,3.10678
2.30018,-1.69706,3.10678
2.29704,-1.69569,3.10678
2.29037,-1.69517,3.10678
2.28737,-1.69513,3.10678
2.28418,-1.69637,3.10678
2.27963,-1.69715,3.10678
2.27411,-1.69833,3.10678
2.26859,-1.69678,3.10678
2.26127,-1.69569,3.10678
2.25776,-1.69467,3.10678
2.25052,-1.69298,3.10678
2.24399,-1.69382,3.10678
2.2399,-1.69488,3.10678
2.23279,-1.69408,3.10678
2.22859,-1.69121,3.10678
2.22301,-1.69025,3.10678
2.21606,-1.68798,3.10678
2.21168,-1.68933,3.10678
2.20662,-1.68931,3.10678
2.20454,-1.6887,3.10678
2.19943,-1.69035,3.10678
2.19318,-1.69073,3.10678
2.18812,-1.69119,3.10678
2.18489,-1.6911,3.10678
2.17905,-1.68935,3.10678
2.17469,-1.6896,3.10678
2.16956,-1.69046,3.10678
2.16522,-1.69145,3.10678
2.16202,-1.69188,3.10678
2.15517,-1.69023,3.10678
2.15012,-1.69001,3.10678
2.14635,-1.69064,3.10678
2.1405,-1.68865,3.10678
2.13602,-1.68707,3.10678
2.12936,-1.68604,3.10678
2.12368,-1.68716,3.10678
2.11816,-1.68834,3.10678
2.11086,-1.68727,3.10678
2.10593,-1.68683,3.10678
2.10138,-1.68598,3.10678
2.0971,-1.68543,3.10678
2.09196,-1.68466,3.10678
2.08567,-1.68407,3.10678
2.081,-1.68414,3.10678
2.07446,-1.68401,3.10678
2.06864,-1.68406,3.10678
2.06376,-1.68415,3.10678
2.05941,-1.68217,3.10678
2.05316,-1.68299,3.10678
2.04731,-1.68193,3.10678
2.04083,-1.68047,3.10678
