x,y,theta
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.681665,0.619111,0.0390695
0.68169,0.619112,0.0390695
0.681957,0.619123,0.0390695
0.682402,0.61914,0.0390695
0.683049,0.619165,0.0390695
0.684085,0.619206,0.0390695
0.685178,0.619249,0.0390695
0.686756,0.61931,0.0390695
0.688294,0.61937,0.0390695
0.690034,0.619438,0.0390695
0.69239,0.61953,0.0390695
0.694575,0.619616,0.0390695
0.696963,0.619709,0.0390695
0.700095,0.619832,0.0390695
0.70292,0.619942,0.0390695
0.706586,0.620085,0.0390695
0.709864,0.620214,0.0390695
0.713344,0.62035,0.0390695
0.717788,0.620523,0.0390695
0.721713,0.620677,0.0390695
0.725841,0.620838,0.0390695
0.731062,0.621042,0.0390695
0.735616,0.62122,0.0390695
0.74112,0.621435,0.0390695
0.745706,0.621615,0.0390695
0.750293,0.621794,0.0390695
0.755797,0.622009,0.0390695
0.760383,0.622188,0.0390695
0.76497,0.622368,0.0390695
0.770473,0.622583,0.0390695
0.77506,0.622762,0.0390695
0.780564,0.622977,0.0390695
0.78515,0.623156,0.0390695
0.789737,0.623336,0.0390695
0.79524,0.623551,0.0390695
0.799827,0.62373,0.0390695
0.804413,0.623909,0.0390695
0.809917,0.624125,0.0390695
0.814504,0.624304,0.0390695
0.820008,0.624519,0.0390695
0.824594,0.624698,0.0390695
0.829181,0.624878,0.0390695
0.834684,0.625093,0.0390695
0.839271,0.625272,0.0390695
0.843857,0.625451,0.0390695
0.849361,0.625666,0.0390695
0.853948,0.625846,0.0390695
0.859451,0.626061,0.0390695
0.864955,0.626276,0.0390695
0.868624,0.626419,0.0390695
0.874128,0.626635,0.0390695
0.878593,0.626809,0.0390695
0.88379,0.627012,0.0390695
0.888295,0.627188,0.0390695
0.892882,0.627368,0.0390695
0.898385,0.627583,0.0390695
0.902972,0.627762,0.0390695
0.907558,0.627941,0.0390695
0.913062,0.628156,0.0390695
0.917649,0.628336,0.0390695
0.923152,0.628551,0.0390695
0.927739,0.62873,0.0390695
0.932325,0.628909,0.0390695
0.937829,0.629125,0.0390695
0.942416,0.629304,0.0390695
0.947002,0.629483,0.0390695
0.952506,0.629698,0.0390695
0.957093,0.629878,0.0390695
0.962596,0.630093,0.0390695
0.967183,0.630272,0.0390695
0.971769,0.630451,0.0390695
0.977273,0.630666,0.0390695
0.98186,0.630846,0.0390695
0.986446,0.631025,0.0390695
0.99195,0.63124,0.0390695
0.996536,0.631419,0.0390695
1.00204,0.631635,0.0390695
1.00663,0.631814,0.0390695
1.01121,0.631993,0.0390695
1.01672,0.632208,0.0390695
1.02222,0.632423,0.0390695
1.02589,0.632567,0.0390695
1.03139,0.632782,0.0390695
1.03598,0.632961,0.0390695
1.04148,0.633176,0.0390695
1.04607,0.633356,0.0390695
1.05066,0.633535,0.0390695
1.05616,0.63375,0.0390695
1.06075,0.633929,0.0390695
1.06533,0.634109,0.0390695
1.07084,0.634324,0.0390695
1.07542,0.634503,0.0390695
1.08093,0.634718,0.0390695
1.08551,0.634898,0.0390695
1.0901,0.635077,0.0390695
1.0956,0.635292,0.0390695
1.10019,0.635471,0.0390695
1.10478,0.63565,0.0390695
1.11028,0.635866,0.0390695
1.11487,0.636045,0.0390695
1.12037,0.63626,0.0390695
1.12496,0.636439,0.0390695
1.12954,0.636619,0.0390695
1.13505,0.636834,0.0390695
1.13964,0.637013,0.0390695
1.14422,0.637192,0.0390695
1.14973,0.637407,0.0390695
1.15431,0.637587,0.0390695
1.15982,0.637802,0.0390695
1.1644,0.637981,0.0390695
1.16899,0.63816,0.0390695
1.17449,0.638376,0.0390695
1.17908,0.638555,0.0390695
1.18367,0.638734,0.0390695
1.18917,0.638949,0.0390695
1.19376,0.639129,0.0390695
1.19926,0.639344,0.0390695
1.20385,0.639523,0.0390695
1.20843,0.639702,0.0390695
1.21394,0.639917,0.0390695
1.21852,0.640097,0.0390695
1.22311,0.640276,0.0390695
1.22861,0.640491,0.0390695
1.2332,0.64067,0.0390695
1.2387,0.640886,0.0390695
1.24329,0.641065,0.0390695
1.24788,0.641244,0.0390695
1.25338,0.641459,0.0390695
1.25797,0.641639,0.0390695
1.26255,0.641818,0.0390695
1.26806,0.642033,0.0390695
1.27264,0.642212,0.0390695
1.27815,0.642427,0.0390695
1.28273,0.642607,0.0390695
1.28732,0.642786,0.0390695
1.29282,0.643001,0.0390695
1.29741,0.64318,0.0390695
1.302,0.64336,0.0390695
1.3075,0.643575,0.0390695
1.31209,0.643754,0.0390695
1.31759,0.643969,0.0390695
1.32218,0.644149,0.0390695
1.32676,0.644328,0.0390695
1.33227,0.644543,0.0390695
1.33685,0.644722,0.0390695
1.34236,0.644937,0.0390695
1.34694,0.645117,0.0390695
1.35153,0.645296,0.0390695
1.35704,0.645511,0.0390695
1.36162,0.64569,0.0390695
1.36621,0.64587,0.0390695
1.37171,0.646085,0.0390695
1.3763,0.646264,0.0390695
1.3818,0.646479,0.0390695
1.38639,0.646659,0.0390695
1.39098,0.646838,0.0390695
1.39648,0.647053,0.0390695
1.40107,0.647232,0.0390695
1.40565,0.647411,0.0390695
1.41116,0.647627,0.0390695
1.41574,0.647806,0.0390695
1.42125,0.648021,0.0390695
1.42583,0.6482,0.0390695
1.43042,0.64838,0.0390695
1.43592,0.648595,0.0390695
1.44051,0.648774,0.0390695
1.4451,0.648953,0.0390695
1.4506,0.649168,0.0390695
1.45519,0.649348,0.0390695
1.46069,0.649563,0.0390695
1.46528,0.649742,0.0390695
1.46986,0.649921,0.0390695
1.47537,0.650137,0.0390695
1.47995,0.650316,0.0390695
1.48454,0.650495,0.0390695
1.49004,0.65071,0.0390695
1.49463,0.65089,0.0390695
1.50013,0.651105,0.0390695
1.50472,0.651284,0.0390695
1.50931,0.651463,0.0390695
1.51481,0.651678,0.0390695
1.5194,0.651858,0.0390695
1.52398,0.652037,0.0390695
1.52949,0.652252,0.0390695
1.53407,0.652431,0.0390695
1.53958,0.652647,0.0390695
1.54416,0.652826,0.0390695
1.54875,0.653005,0.0390695
1.55425,0.65322,0.0390695
1.55884,0.6534,0.0390695
1.56343,0.653579,0.0390695
1.56893,0.653794,0.0390695
1.57352,0.653973,0.0390695
1.57902,0.654188,0.0390695
1.58361,0.654368,0.0390695
1.58819,0.654547,0.0390695
1.5937,0.654762,0.0390695
1.59828,0.654941,0.0390695
1.60287,0.655121,0.0390695
1.60838,0.655336,0.0390695
1.61296,0.655515,0.0390695
1.61847,0.65573,0.0390695
1.62305,0.65591,0.0390695
1.62764,0.656089,0.0390695
1.63314,0.656304,0.0390695
1.63773,0.656483,0.0390695
1.64232,0.656663,0.0390695
1.64782,0.656878,0.0390695
1.65241,0.657057,0.0390695
1.65791,0.657272,0.0390695
1.6625,0.657451,0.0390695
1.66708,0.657631,0.0390695
1.67259,0.657846,0.0390695
1.67717,0.658025,0.0390695
1.68176,0.658204,0.0390695
1.68726,0.658419,0.0390695
1.69185,0.658599,0.0390695
1.69735,0.658814,0.0390695
1.70194,0.658993,0.0390695
1.70653,0.659172,0.0390695
1.71203,0.659388,0.0390695
1.71662,0.659567,0.0390695
1.7212,0.659746,0.0390695
1.72671,0.659961,0.0390695
1.73129,0.660141,0.0390695
1.7368,0.660356,0.0390695
1.74138,0.660535,0.0390695
1.74597,0.660714,0.0390695
1.75147,0.660929,0.0390695
1.75606,0.661109,0.0390695
1.76065,0.661288,0.0390695
1.76615,0.661503,0.0390695
1.77074,0.661682,0.0390695
1.77624,0.661898,0.0390695
1.78083,0.662077,0.0390695
1.78541,0.662256,0.0390695
1.79092,0.662471,0.0390695
1.7955,0.662651,0.0390695
1.80101,0.662866,0.0390695
1.80559,0.663045,0.0390695
1.81018,0.663224,0.0390695
1.81568,0.663439,0.0390695
1.82027,0.663619,0.0390695
1.82486,0.663798,0.0390695
1.83036,0.664013,0.0390695
1.83495,0.664192,0.0390695
1.84045,0.664408,0.0390695
1.84504,0.664587,0.0390695
1.84962,0.664766,0.0390695
1.85513,0.664981,0.0390695
1.85972,0.665161,0.0390695
1.8643,0.66534,0.0390695
1.86981,0.665555,0.0390695
1.87439,0.665734,0.0390695
1.8799,0.665949,0.0390695
1.88448,0.666129,0.0390695
1.88907,0.666308,0.0390695
1.89457,0.666523,0.0390695
1.89916,0.666702,0.0390695
1.90375,0.666882,0.0390695
1.90925,0.667097,0.0390695
1.91384,0.667276,0.0390695
1.91934,0.667491,0.0390695
1.92393,0.667671,0.0390695
1.92943,0.667886,0.0390695
1.93402,0.668065,0.0390695
1.9386,0.668244,0.0390695
1.94319,0.668424,0.0390695
1.94869,0.668639,0.0390695
1.95328,0.668818,0.0390695
1.95878,0.669033,0.0390695
1.96337,0.669212,0.0390695
1.96796,0.669392,0.0390695
1.97346,0.669607,0.0390695
1.97805,0.669786,0.0390695
1.98263,0.669965,0.0390695
1.98814,0.67018,0.0390695
1.99272,0.67036,0.0390695
1.99823,0.670575,0.0390695
2.00281,0.670754,0.0390695
2.0074,0.670933,0.0390695
2.0129,0.671149,0.0390695
2.01749,0.671328,0.0390695
2.02208,0.671507,0.0390695
2.02758,0.671722,0.0390695
2.03217,0.671902,0.0390695
2.03767,0.672117,0.0390695
2.04226,0.672296,0.0390695
2.04684,0.672475,0.0390695
2.05235,0.67269,0.0390695
2.05693,0.67287,0.0390695
2.06152,0.673049,0.0390695
2.06702,0.673264,0.0390695
2.07161,0.673443,0.0390695
2.07712,0.673659,0.0390695
2.0817,0.673838,0.0390695
2.08629,0.674017,0.0390695
2.09179,0.674232,0.0390695
2.09638,0.674412,0.0390695
2.10096,0.674591,0.0390695
2.10647,0.674806,0.0390695
2.11106,0.674985,0.0390695
2.11656,0.6752,0.0390695
2.12115,0.67538,0.0390695
2.12573,0.675559,0.0390695
2.13124,0.675774,0.0390695
2.13582,0.675953,0.0390695
2.14041,0.676133,0.0390695
2.14591,0.676348,0.0390695
2.1505,0.676527,0.0390695
2.156,0.676742,0.0390695
2.16151,0.676957,0.0390695
2.16518,0.677101,0.0390695
2.17068,0.677316,0.0390695
2.17527,0.677495,0.0390695
2.17985,0.677675,0.0390695
2.18536,0.67789,0.0390695
2.18994,0.678069,0.0390695
2.19545,0.678284,0.0390695
2.20003,0.678463,0.0390695
2.20462,0.678643,0.0390695
2.21012,0.678858,0.0390695
2.21471,0.679037,0.0390695
2.2193,0.679216,0.0390695
2.2248,0.679432,0.0390695
2.22939,0.679611,0.0390695
2.23489,0.679826,0.0390695
2.23948,0.680005,0.0390695
2.24406,0.680185,0.0390695
2.24957,0.6804,0.0390695
2.25415,0.680579,0.0390695
2.25966,0.680794,0.0390695
2.26424,0.680973,0.0390695
2.26883,0.681153,0.0390695
2.27433,0.681368,0.0390695
2.27892,0.681547,0.0390695
2.28351,0.681726,0.0390695
2.28901,0.681941,0.0390695
2.2936,0.682121,0.0390695
2.2991,0.682336,0.0390695
2.30369,0.682515,0.0390695
2.30827,0.682694,0.0390695
2.31378,0.68291,0.0390695
2.31836,0.683089,0.0390695
2.32387,0.683304,0.0390695
2.32846,0.683483,0.0390695
2.33304,0.683663,0.0390695
2.33946,0.683914,0.0390695
2.34313,0.684057,0.0390695
2.34772,0.684236,0.0390695
2.35322,0.684451,0.0390695
2.35781,0.684631,0.0390695
2.3624,0.68481,0.0390695
2.3679,0.685025,0.0390695
2.37249,0.685204,0.0390695
2.37799,0.68542,0.0390695
2.38258,0.685599,0.0390695
2.38716,0.685778,0.0390695
2.39267,0.685993,0.0390695
2.39725,0.686173,0.0390695
2.40184,0.686352,0.0390695
2.40734,0.686567,0.0390695
2.41193,0.686746,0.0390695
2.41743,0.686961,0.0390695
2.42202,0.687141,0.0390695
2.42661,0.68732,0.0390695
2.43211,0.687535,0.0390695
2.4367,0.687714,0.0390695
2.44128,0.687894,0.0390695
2.44679,0.688109,0.0390695
2.45137,0.688288,0.0390695
2.45687,0.688503,0.039
2.46129,0.688673,0.0376095
2.46558,0.688829,0.0350237
2.47047,0.688989,0.0297098
2.47432,0.689092,0.0233696
2.47796,0.689163,0.015893
2.48208,0.68921,0.00689301
2.48529,0.689221,-0.000606994
2.48886,0.689203,-0.00960699
2.49162,0.689166,-0.017107
2.49418,0.689113,-0.024607
2.49697,0.689031,-0.033607
2.49908,0.688953,-0.041107
2.50099,0.688867,-0.048607
2.50301,0.68876,-0.057607
2.50447,0.68867,-0.065107
2.50596,0.688566,-0.074107
2.50698,0.688488,-0.081607
2.50779,0.688418,-0.089107
2.5085,0.688352,-0.098107
2.50886,0.688315,-0.105607
2.50903,0.688297,-0.113107
2.50904,0.688296,-0.122107
2.50904,0.688296,-0.129607
2.50904,0.688296,-0.138607
2.50904,0.688296,-0.146107
2.50904,0.688296,-0.153607
2.50904,0.688296,-0.162607
2.50904,0.688296,-0.170107
2.50904,0.688296,-0.177607
2.50904,0.688296,-0.186607
2.50904,0.688296,-0.194107
2.50904,0.688296,-0.203107
2.50904,0.688296,-0.210607
2.50904,0.688296,-0.218107
2.50904,0.688296,-0.227107
2.50904,0.688296,-0.234607
2.50904,0.688296,-0.242107
2.50904,0.688296,-0.251107
2.50904,0.688296,-0.258607
2.50904,0.688296,-0.267607
2.50904,0.688296,-0.275107
2.50904,0.688296,-0.282607
2.50904,0.688296,-0.291607
2.50904,0.688296,-0.299107
2.50904,0.688296,-0.306607
2.50904,0.688296,-0.315607
2.50904,0.688296,-0.323107
2.50904,0.688296,-0.332107
2.50904,0.688296,-0.339607
2.50904,0.688296,-0.347107
2.50904,0.688296,-0.356107
2.50904,0.688296,-0.363607
2.50904,0.688296,-0.372607
2.50904,0.688296,-0.380107
2.50904,0.688296,-0.387607
2.50904,0.688296,-0.396607
2.50904,0.688296,-0.404107
2.50904,0.688296,-0.411607
2.50904,0.688296,-0.420607
2.50904,0.688296,-0.428107
2.50904,0.688296,-0.437107
2.50904,0.688296,-0.444607
2.50904,0.688296,-0.452107
2.50904,0.688296,-0.461107
2.50904,0.688296,-0.468607
2.50904,0.688296,-0.476107
2.50904,0.688296,-0.485107
2.50904,0.688296,-0.492607
2.50904,0.688296,-0.501607
2.50904,0.688296,-0.509107
2.50904,0.688296,-0.516607
2.50904,0.688296,-0.525607
2.50904,0.688296,-0.534607
2.50904,0.688296,-0.540607
2.50904,0.688296,-0.549607
2.50904,0.688296,-0.557107
2.50904,0.688296,-0.566107
2.50904,0.688296,-0.573607
2.50904,0.688296,-0.581107
2.50904,0.688296,-0.590107
2.50904,0.688296,-0.597607
2.50904,0.688296,-0.605107
2.50904,0.688296,-0.614107
2.50904,0.688296,-0.621607
2.50904,0.688296,-0.630607
2.50904,0.688296,-0.638107
2.50904,0.688296,-0.645607
2.50904,0.688296,-0.654607
2.50904,0.688296,-0.662107
2.50904,0.688296,-0.669607
2.50904,0.688296,-0.678607
2.50904,0.688296,-0.686107
2.50904,0.688296,-0.695107
2.50904,0.688296,-0.702607
2.50904,0.688296,-0.710107
2.50904,0.688296,-0.720607
2.50904,0.688296,-0.726607
2.50904,0.688296,-0.734107
2.50904,0.688296,-0.743107
2.50904,0.688296,-0.750607
2.50904,0.688296,-0.759607
2.50904,0.688296,-0.767107
2.50904,0.688296,-0.774607
2.50904,0.688296,-0.783607
2.50904,0.688296,-0.791107
2.50904,0.688296,-0.798607
2.50904,0.688296,-0.807607
2.50904,0.688296,-0.815107
2.50904,0.688296,-0.824107
2.50904,0.688296,-0.831607
2.50904,0.688296,-0.839107
2.50904,0.688296,-0.848107
2.50904,0.688296,-0.855607
2.50904,0.688296,-0.863107
2.50904,0.688296,-0.872107
2.50904,0.688296,-0.879607
2.50904,0.688296,-0.888607
2.50904,0.688296,-0.896107
2.50904,0.688296,-0.903607
2.50904,0.688296,-0.912607
2.50904,0.688296,-0.920107
2.50904,0.688296,-0.927607
2.50904,0.688296,-0.936607
2.50904,0.688296,-0.944107
